# Starting from 20, size increases by 10 every 5 rows. Columns are time, distortion, stress
7.575679698493331671e-02,6.374306024604618759e-02,2.085780566509661850e-03
8.244888001354411244e-02,6.463689610996001256e-02,2.298387471604088940e-03
7.018070301273837686e-02,6.505532216916308508e-02,2.347969410614094039e-03
1.109697630163282156e-01,3.775006473909137128e-02,9.150146223920761551e-04
9.815630398225039244e-02,3.734247520928001690e-02,7.927521284081076895e-04
9.142925200285390019e-02,3.825329119256195426e-02,1.186736889667266807e-03
1.213843549485318363e-01,3.641037352216589668e-02,6.902095894013681029e-04
9.806195402052253485e-02,3.915948534292554989e-02,1.349544291980872904e-03
1.088595080072991550e-01,6.947929738349568896e-02,2.450138325147338883e-03
1.245092829922214150e-01,7.614743899390605253e-02,5.419417767519991297e-02
1.002567840041592717e-01,7.002779791842569934e-02,2.627036125337466662e-03
1.086273480323143303e-01,7.133511419177901436e-02,4.593611961832576307e-03
1.006346200010739267e-01,6.975670355393175093e-02,2.519132245803473811e-03
1.181021750089712441e-01,1.794383876462733035e-02,2.998886455753511514e-04
1.172617090051062405e-01,1.706723022420041092e-02,1.681871175475657914e-04
9.919981099665164948e-02,1.680595162847650301e-02,1.576366983952427400e-04
1.187506240094080567e-01,1.741613380604940461e-02,2.552141446794840233e-04
9.009889303706586361e-02,1.841460759079877052e-02,5.486028307633729470e-04
1.588603449636138976e-01,4.220872948960521093e-02,1.124237047641254593e-03
1.587590270210057497e-01,4.298443898833120835e-02,1.420754725629472075e-03
1.365037090145051479e-01,4.111010847590827050e-02,8.757157149360944842e-04
1.586314740125089884e-01,4.290468668007737379e-02,1.414285317573796621e-03
1.513086949707940221e-01,4.192839386356751047e-02,1.015128953033254868e-03
1.689708670019172132e-01,2.481286214700249501e-02,7.896096756830354915e-04
1.949171239975839853e-01,2.850971491288403770e-02,2.405439044924219828e-03
1.577712980215437710e-01,2.355135357660767884e-02,5.806756242792498286e-04
1.701491650310344994e-01,2.368753108554027403e-02,4.458504314746220042e-04
1.848974479944445193e-01,2.537583491940796979e-02,8.431086618377615352e-04
1.920700200134888291e-01,4.704226961426867526e-02,1.195131073145587128e-03
1.785471179755404592e-01,4.876430757097843099e-02,1.606011543874785773e-03
1.942048259661532938e-01,4.680275342196269645e-02,1.130541734527223431e-03
1.919675770332105458e-01,4.705536735480007893e-02,1.185251556443601929e-03
1.941703080083243549e-01,4.782312463996062080e-02,1.282047750973450877e-03
2.004176619811914861e-01,3.795044260654377444e-02,1.155148180717780956e-03
2.353578129550442100e-01,3.882354338842957525e-02,1.004958530046030961e-03
1.860983690130524337e-01,3.830039518141795107e-02,8.645764383020364133e-04
2.018034670036286116e-01,3.876569494365200708e-02,8.769255763918471988e-04
2.017622410203330219e-01,3.799577780274942390e-02,8.378490535636227152e-04
1.914973240345716476e-01,2.513974387845510292e-02,3.901068741741430478e-04
1.904400080093182623e-01,2.563142282974122110e-02,4.813511940166939119e-04
2.085546120069921017e-01,3.082591014997900988e-02,5.545801668980834646e-03
2.253006780520081520e-01,2.726900020156306989e-02,9.126582020252612141e-04
2.282257680199109018e-01,2.509603755282361487e-02,4.912323976834904972e-04
2.528864390333183110e-01,3.679170946664672009e-02,7.671417993292987611e-03
2.316137779853306711e-01,3.637944666455103504e-02,2.292892941575808141e-03
2.326167229912243783e-01,3.736681317379364486e-02,3.561622378103343305e-03
2.699971090187318623e-01,3.572661165202422467e-02,1.062804667428462200e-03
2.127954239840619266e-01,3.883427541742922456e-02,5.126748695633834806e-03
2.347625269903801382e-01,2.159626766077802837e-02,2.665156451590501986e-04
2.385576050146482885e-01,2.136360951138424613e-02,2.464187879450584141e-04
2.805359119665808976e-01,2.506323062313986147e-02,1.325102954660980570e-03
2.823959389934316278e-01,2.637823516551632622e-02,2.478390525653573640e-03
2.344990730052813888e-01,2.510147475171080333e-02,1.356450479981844998e-03
3.534603950101882219e-01,4.460071870028185087e-02,1.162015174380385315e-03
3.094522609608247876e-01,4.470464067807659869e-02,1.177520387328006082e-03
3.064879320445470512e-01,4.563461541070399502e-02,1.560313201576400558e-03
2.832503569661639631e-01,4.393521883624398189e-02,1.006346813823164000e-03
3.786372289760038257e-01,4.576316573397781057e-02,1.751290264098764957e-03
3.887691639829427004e-01,5.731467545678053249e-02,1.906522729229051180e-03
3.637121720239520073e-01,5.656557308471123202e-02,1.685429330256638884e-03
3.909850370255298913e-01,5.701936601434784424e-02,1.754046766282629354e-03
3.654271200066432357e-01,5.679521693643876240e-02,1.746448588755380874e-03
3.646744180005043745e-01,5.649008811249876805e-02,1.660232048584227337e-03
3.392240320099517703e-01,3.912841328549818143e-02,1.311806409915620541e-03
3.401047440129332244e-01,3.897304179220426740e-02,9.933135593580555422e-04
3.734119409928098321e-01,4.134413713653194156e-02,1.855255493052512328e-03
3.387475350173190236e-01,3.829356983113269691e-02,9.943441238459149473e-04
3.400836089858785272e-01,4.085770562817570006e-02,3.214829698734321482e-03
3.689386529731564224e-01,2.833014724421174454e-02,1.208974373570268499e-03
3.992721419781446457e-01,2.784926346941260858e-02,8.767733038131379124e-04
3.999784110346809030e-01,2.674074137965359865e-02,1.877974380617757500e-03
4.312720609595999122e-01,2.682385053503327441e-02,6.602947727084609820e-04
4.324423209764063358e-01,2.859358064511772005e-02,1.646658407158845330e-03
4.356348279980011284e-01,1.331139176253254980e-02,4.140816765464836661e-04
4.343151149805635214e-01,1.651642976443863306e-02,2.160053467710568512e-03
4.007499840226955712e-01,1.779747679053241688e-02,5.820411063311846378e-03
3.999397240113466978e-01,1.531425985275271066e-02,1.103504036838542576e-03
4.012885729898698628e-01,1.647320105482359687e-02,1.615789269931463320e-03
4.744439789792522788e-01,4.649104097359934434e-02,1.700606670187907897e-03
4.324311169912107289e-01,4.840862536260729515e-02,2.471303701438445303e-03
4.325990609941072762e-01,4.725253599204745636e-02,5.454464699044155040e-03
4.714400439988821745e-01,5.174309192557428189e-02,3.035540432086487189e-02
4.703461989993229508e-01,4.855142549176404837e-02,1.232578415033223559e-02
4.688330400385893881e-01,2.446059357929476763e-02,6.137180051916254174e-04
4.290698749828152359e-01,2.424855033449785022e-02,5.446931432221302927e-04
5.071281359996646643e-01,2.425079121876592622e-02,6.328358085016631829e-04
5.101225950056686997e-01,2.357980194148991820e-02,3.762275026945173886e-04
4.272075690096244216e-01,2.409516267083331581e-02,4.584003109835267198e-04
4.591640360304154456e-01,1.953591449717709608e-02,7.518680614454783086e-04
5.027109290240332484e-01,2.046174659287694486e-02,9.463523859470393236e-04
5.474996489938348532e-01,2.209942648828503234e-02,2.762893007440598257e-03
5.033087250194512308e-01,1.903447754275277085e-02,5.206099776028131568e-04
5.454559520003385842e-01,2.017567912581228265e-02,5.987995324549979636e-04
5.843881689943373203e-01,3.142939262091217628e-02,1.305485836109173325e-03
5.921050070319324732e-01,3.072325082184581072e-02,5.734489447559304454e-04
4.938847729936242104e-01,3.373443637736765754e-02,1.664702969682817007e-03
5.893127919989638031e-01,3.120178994723120727e-02,6.812947210221454580e-04
5.386277700308710337e-01,3.166029737706330116e-02,2.351252289321368802e-03
6.288113989867269993e-01,3.459472247528576350e-02,4.449942727199435351e-03
5.293570290086790919e-01,3.430234470667502950e-02,2.870624500033932235e-03
5.287689980468712747e-01,3.348767521791868457e-02,1.055378768220413977e-03
5.815420270082540810e-01,3.342687188290897199e-02,1.163407518454961887e-03
6.267211459926329553e-01,3.549590098335549115e-02,4.517350548840310710e-03
7.280384140321984887e-01,3.063697070944872147e-02,8.255006826402037576e-04
6.719087199890054762e-01,3.007331626134811253e-02,5.878617820013501373e-04
6.700016980175860226e-01,3.062692249648073239e-02,7.974563846190069888e-04
6.184734079870395362e-01,3.012935908315557756e-02,5.949081565698996271e-04
6.711993399658240378e-01,3.108155842819863499e-02,1.154523557456972908e-03
7.721107610268518329e-01,2.507666612890453034e-02,9.961689400615517890e-04
6.066785219591110945e-01,2.595901863913508550e-02,4.149442589200646320e-03
7.147547469940036535e-01,2.525639386258643829e-02,2.254167110936578997e-03
7.174830649746581912e-01,2.477296180397968450e-02,1.061925226822868018e-03
7.130759910214692354e-01,2.503193607883998431e-02,3.115363444832792896e-03
7.596445120288990438e-01,3.481496434118290517e-02,3.913641620895624666e-03
7.640482899732887745e-01,3.217310323914117365e-02,1.501584483980645309e-03
6.412601799820549786e-01,3.184883614115120720e-02,1.863753471415387089e-03
7.003024320001713932e-01,3.313685453933259972e-02,1.971561462886857897e-03
6.981414029723964632e-01,3.237098877694147281e-02,1.433363415791026173e-03
8.119040270103141665e-01,1.899526720548743927e-02,9.203555264635415777e-04
6.854376919800415635e-01,1.912546441207647191e-02,6.407970283222550476e-04
6.796953569864854217e-01,1.889247908257111336e-02,4.569694162783323292e-04
6.959623090224340558e-01,1.974509299649698443e-02,5.616257763655438514e-04
6.818222280126065016e-01,1.812240265297754976e-02,6.320815857941804649e-04
8.577979920082725585e-01,5.589077598307638783e-02,4.266163540900704335e-03
7.898014539969153702e-01,5.533620349732325250e-02,4.169563871078200284e-03
8.555388060049153864e-01,5.501530992859061941e-02,5.385637182030353007e-03
8.580000549554824829e-01,5.496789002780292505e-02,3.454009362657019938e-03
7.900558279943652451e-01,5.420211147450094968e-02,2.368428458354553644e-03
9.075101579655893147e-01,2.313122251708066290e-02,2.090069067716017210e-03
8.002515149419195950e-01,2.031985999061966183e-02,9.460078044179700066e-03
6.926714470027945936e-01,2.022390125591445528e-02,4.641407141674753697e-03
7.659978779847733676e-01,2.070765529863997575e-02,1.446963856996102667e-03
8.335881849634461105e-01,2.082225143542955695e-02,4.857505182254443984e-03
8.110772349755279720e-01,2.652217556016794181e-02,3.965560514209243788e-04
8.147079210029914975e-01,2.630084908608742306e-02,3.701829128884832182e-04
8.102664619800634682e-01,2.664621692601593789e-02,4.930177324300816450e-04
8.848140179761685431e-01,2.782109820966906580e-02,9.258811091405080808e-04
8.078153550159186125e-01,2.734820591487657424e-02,2.232911060576442484e-03
1.015650146990083158e+00,1.736613499817567588e-02,9.563569624856342729e-04
9.353826779988594353e-01,1.729818416755969646e-02,7.275159828588497303e-04
1.010331836994737387e+00,1.612004100448664184e-02,5.891844113989527483e-04
9.548185869934968650e-01,1.610359358405992480e-02,3.516448765291087047e-04
9.700352289946749806e-01,1.640578361440846872e-02,5.124333075470201499e-04
9.056959609733894467e-01,2.099889174759629260e-02,5.673693212311320486e-04
9.472228109952993691e-01,2.019304502339420646e-02,2.981002278279450764e-04
1.002754648972768337e+00,2.055764346362418116e-02,4.331534738706435488e-04
9.955704470048658550e-01,2.021294018884624288e-02,3.620300460684021870e-04
9.133977210149168968e-01,2.071550108966909928e-02,4.518830521388996803e-04
8.774620299809612334e-01,2.213766393640628077e-02,3.082885761620581758e-03
9.659034740179777145e-01,2.093237263460158426e-02,3.663646317583076051e-04
1.051975698035676032e+00,2.112621772415146024e-02,4.866006958927631288e-04
9.613378599751740694e-01,2.100449640545440019e-02,3.701016477951340621e-04
1.057174944959115237e+00,2.104455552178330011e-02,3.781088909295911077e-04
1.017468531033955514e+00,2.351015279463707780e-02,1.553831601166907580e-03
1.116116146964486688e+00,2.184149713697108516e-02,1.489458009494725463e-03
1.033320810995064676e+00,2.234846388854247468e-02,9.422519432306869849e-04
1.106053143041208386e+00,2.333394725657502583e-02,2.125646575442230023e-03
1.013524912996217608e+00,2.122568006545696995e-02,4.174949570497721936e-04
1.355310835991986096e+00,3.022804966900814044e-02,9.328120780879540358e-03
1.163117035001050681e+00,2.824699778698872010e-02,4.637168639017541678e-03
9.749798289849422872e-01,3.150484417543010507e-02,8.656950960628293987e-03
1.070520119974389672e+00,2.999174640698872019e-02,5.045001087954748865e-03
1.160670352983288467e+00,3.035388419869518989e-02,3.898898454312489572e-03
1.113394504005555063e+00,1.817315721535919457e-02,5.380833153461949759e-04
1.111777986981905997e+00,1.908635469440592494e-02,5.558553644550418395e-04
1.018225937965326011e+00,1.876956380764214713e-02,4.116018849809782482e-04
1.123069449036847800e+00,1.834825468399016446e-02,3.529284228639967681e-04
1.214682666002772748e+00,1.911232333816381343e-02,1.865473297544541177e-03
1.169904558977577835e+00,2.587721147148262790e-02,7.699818444421018416e-04
1.067458587000146508e+00,2.551754312871434144e-02,3.891292815065181768e-04
1.313482901023235172e+00,2.600002212797352871e-02,7.161961985187818153e-04
1.285073493956588209e+00,2.567866533792859812e-02,7.321839499660621597e-04
1.281805192993488163e+00,2.617588668721526970e-02,9.712086520040159789e-04
1.222124168998561800e+00,2.765294657837217077e-02,1.255509763380752196e-03
1.227943062956910580e+00,2.607290631456703200e-02,5.844193891559240411e-04
1.106793073005974293e+00,2.896388563188564275e-02,7.827711158618237686e-03
1.216550517012365162e+00,2.738212201025751538e-02,1.046203235662471632e-03
1.226463167986366898e+00,2.763957477241269292e-02,1.056302261158624306e-03
1.167762386030517519e+00,2.257427770854510823e-02,1.801467595534247306e-03
1.158092625031713396e+00,2.227275412541094429e-02,2.207132666130269972e-03
1.288297184044495225e+00,2.219069416266436154e-02,9.398846451546645974e-04
1.281346356961876154e+00,2.205966313603379206e-02,7.436469662582296126e-04
1.284035052987746894e+00,2.203772231604316303e-02,1.237417141225321138e-03
1.338807764986995608e+00,2.348559051670243494e-02,1.780930474999254136e-03
1.338207754015456885e+00,2.368306984497306825e-02,1.085704401870362344e-03
1.342352402047254145e+00,2.413929205829817848e-02,1.190690103382790934e-03
1.339943839004263282e+00,2.328300492003828118e-02,1.033091035540530025e-03
1.454932698048651218e+00,2.486998739414874454e-02,5.872417820112247645e-03
1.532451814971864223e+00,2.643603842404614740e-02,1.048390598477801127e-03
1.386798917956184596e+00,2.830528291705621674e-02,2.274699253967300567e-03
1.402848361991345882e+00,2.582775137431126550e-02,8.683851154943176155e-04
1.525512797001283616e+00,2.581649662464400793e-02,6.418961337479995276e-04
1.537463542015757412e+00,2.603613360097700724e-02,7.693322430218048954e-04
1.453898284002207220e+00,3.054638001340889003e-02,1.991277794203627407e-03
1.594194630975835025e+00,3.165301005628868430e-02,2.458796905585942244e-02
1.451153887028340250e+00,2.953473714123087956e-02,7.608515987681370657e-04
1.455905289971269667e+00,2.993607359488548170e-02,2.191864351853371751e-02
1.455397979996632785e+00,3.152326818442215128e-02,2.541579888635848994e-02
